id1,id2,FieldOfStudyName1,FieldOfStudyName2,distance
terms131,terms188,soc,phy,0.17999999970197678
terms131,terms189,soc,phy,0.2319482665165029
terms131,terms190,soc,phy,0.3301514859810387
terms131,terms191,soc,phy,0.11704700126508741
terms131,terms192,soc,phy,0.17888543919958347
terms131,terms193,soc,phy,0.09486833180771977
terms131,terms194,soc,phy,0.1811077026228759
terms131,terms195,soc,phy,0.20880613318261937
terms131,terms196,soc,phy,0.22090721911607536
terms131,terms197,soc,phy,0.12041594665415484
terms131,terms198,soc,phy,0.04000000096857548
terms131,terms199,soc,phy,0.3052867448460438
terms131,terms200,soc,phy,0.2630589271279215
terms132,terms151,soc,phy,0.4004996863794349
terms132,terms152,soc,phy,0.32062439110718555
terms132,terms153,soc,phy,0.3622154048343623
terms132,terms154,soc,phy,0.3500000014901161
terms132,terms155,soc,phy,0.3008321793403423
terms132,terms156,soc,phy,0.18110770241718116
terms132,terms157,soc,phy,0.29427878015584996
terms132,terms158,soc,phy,0.37013511522702713
terms132,terms159,soc,phy,0.34205262886933263
terms132,terms160,soc,phy,0.2751363319534526
terms132,terms161,soc,phy,0.35999999940395355
terms132,terms162,soc,phy,0.2807133781095775
terms132,terms163,soc,phy,0.24020824506433514
terms132,terms164,soc,phy,0.4501111003716068
terms132,terms165,soc,phy,0.39319206547584035
terms132,terms166,soc,phy,0.40447496692686924
terms132,terms167,soc,phy,0.22561028567609268
terms132,terms168,soc,phy,0.3106444918318588
terms132,terms169,soc,phy,0.380131558850365
terms132,terms170,soc,phy,0.3999999985098839
terms132,terms171,soc,phy,0.38626415595174973
terms132,terms172,soc,phy,0.4275511682991382
terms132,terms173,soc,phy,0.39319206547584035
terms132,terms174,soc,phy,0.23086792801893172
terms132,terms175,soc,phy,0.409999998104645
terms132,terms176,soc,phy,0.2729468828213937
terms132,terms177,soc,phy,0.48041649012867027
terms132,terms178,soc,phy,0.42720018360337364
terms132,terms179,soc,phy,0.32249031011676815
terms132,terms180,soc,phy,0.39000000059604645
terms132,terms181,soc,phy,0.3700000047683716
terms132,terms182,soc,phy,0.34785054485679817
terms132,terms183,soc,phy,0.33136083238410435
terms132,terms184,soc,phy,0.4604345856462098
terms132,terms185,soc,phy,0.4219004640664941
terms132,terms186,soc,phy,0.3605551269264731
terms132,terms187,soc,phy,0.34713109869273456
terms132,terms188,soc,phy,0.36496575131569736
terms132,terms189,soc,phy,0.41976183331188327
terms132,terms190,soc,phy,0.5147815121511837
terms132,terms191,soc,phy,0.3067572350121934
terms132,terms192,soc,phy,0.27856776693982493
terms132,terms193,soc,phy,0.2716615554770244
terms132,terms194,soc,phy,0.3622154048343623
terms132,terms195,soc,phy,0.380000002682209
terms132,terms196,soc,phy,0.4079215596408555
terms132,terms197,soc,phy,0.30805843638502706
terms132,terms198,soc,phy,0.18110770241718116
terms132,terms199,soc,phy,0.4919349498853523
terms132,terms200,soc,phy,0.4512205653252839
terms133,terms151,soc,phy,0.509215091946477
terms133,terms152,soc,phy,0.42059482875250304
terms133,terms153,soc,phy,0.4792702884606376
terms133,terms154,soc,phy,0.45541191415340737
terms133,terms155,soc,phy,0.3622154196443841
terms133,terms156,soc,phy,0.29068884723757565
terms133,terms157,soc,phy,0.42059482715820806
terms133,terms158,soc,phy,0.47759817310040587
terms133,terms159,soc,phy,0.47507895108731274
terms133,terms160,soc,phy,0.3452535436798507
terms133,terms161,soc,phy,0.4648655827323745
terms133,terms162,soc,phy,0.3981205960607315
terms133,terms163,soc,phy,0.35777088839516985
terms133,terms164,soc,phy,0.5536244357996135
terms133,terms165,soc,phy,0.5107837224289602
terms133,terms166,soc,phy,0.4883646285928326
terms133,terms167,soc,phy,0.36055513808513734
terms133,terms168,soc,phy,0.42544095870405835
terms133,terms169,soc,phy,0.48703184021910056
terms133,terms170,soc,phy,0.5028916485209923
terms133,terms171,soc,phy,0.5269724909091948
terms133,terms172,soc,phy,0.5503635284002419
terms133,terms173,soc,phy,0.5107837224289602
terms133,terms174,soc,phy,0.353553400655834
terms133,terms175,soc,phy,0.5366563225967519
terms133,terms176,soc,phy,0.366878739121455
terms133,terms177,soc,phy,0.5852350109722233
terms133,terms178,soc,phy,0.5594640355670352
terms133,terms179,soc,phy,0.44283180680145423
terms133,terms180,soc,phy,0.4933558673824565
terms133,terms181,soc,phy,0.4743416649288001
terms133,terms182,soc,phy,0.48548945535030663
terms133,terms183,soc,phy,0.4477722757080312
terms133,terms184,soc,phy,0.5554277832615123
terms133,terms185,soc,phy,0.5119570430714547
terms133,terms186,soc,phy,0.4716990669091978
terms133,terms187,soc,phy,0.47413079284741694
terms133,terms188,soc,phy,0.4875448798067987
terms133,terms189,soc,phy,0.5456189208331101
terms133,terms190,soc,phy,0.6296824752521947
terms133,terms191,soc,phy,0.44654228290317843
terms133,terms192,soc,phy,0.3436568197103598
terms133,terms193,soc,phy,0.3935733841631696
terms133,terms194,soc,phy,0.4792702884606376
terms133,terms195,soc,phy,0.4838388301136901
terms133,terms196,soc,phy,0.532259344351973
terms133,terms197,soc,phy,0.4390899775313624
terms133,terms198,soc,phy,0.31064449998650995
terms133,terms199,soc,phy,0.6382005982915758
terms133,terms200,soc,phy,0.5769748791394558
terms134,terms151,soc,phy,0.5578530106967444
terms134,terms152,soc,phy,0.47074407727969575
terms134,terms153,soc,phy,0.5249761740863897
terms134,terms154,soc,phy,0.5044799166969252
terms134,terms155,soc,phy,0.42011901759303705
terms134,terms156,soc,phy,0.33526107712412434
terms134,terms157,soc,phy,0.46238510638357117
terms134,terms158,soc,phy,0.5263078842585825
terms134,terms159,soc,phy,0.5147814930826279
terms134,terms160,soc,phy,0.4011234093040461
terms134,terms161,soc,phy,0.5141983897369516
terms134,terms162,soc,phy,0.4427188584048944
terms134,terms163,soc,phy,0.40162169945586845
terms134,terms164,soc,phy,0.6041522865940856
terms134,terms165,soc,phy,0.5565967872195794
terms134,terms166,soc,phy,0.5433230920301323
terms134,terms167,soc,phy,0.39812057168524917
terms134,terms168,soc,phy,0.47127485207366476
terms134,terms169,soc,phy,0.5360037188979211
terms134,terms170,soc,phy,0.553172651032556
terms134,terms171,soc,phy,0.5635600945238517
terms134,terms172,soc,phy,0.5946427366014391
terms134,terms173,soc,phy,0.5565967872195794
terms134,terms174,soc,phy,0.3956007941691879
terms134,terms175,soc,phy,0.5793962203772272
terms134,terms176,soc,phy,0.41773195777730227
terms134,terms177,soc,phy,0.6356099322993719
terms134,terms178,soc,phy,0.6000833090126294
terms134,terms179,soc,phy,0.4870318114589851
terms134,terms180,soc,phy,0.543415112393484
terms134,terms181,soc,phy,0.5239274655730095
terms134,terms182,soc,phy,0.5232590055279667
terms134,terms183,soc,phy,0.4933558419736127
terms134,terms184,soc,phy,0.6082762464767787
terms134,terms185,soc,phy,0.5656854117783479
terms134,terms186,soc,phy,0.519230183734642
terms134,terms187,soc,phy,0.5162363642774868
terms134,terms188,soc,phy,0.5314131948403673
terms134,terms189,soc,phy,0.5887274221375568
terms134,terms190,soc,phy,0.6772001078377745
terms134,terms191,soc,phy,0.48301137461353383
terms134,terms192,soc,phy,0.4004996750314756
terms134,terms193,soc,phy,0.436577585162116
terms134,terms194,soc,phy,0.5249761740863897
terms134,terms195,soc,phy,0.5336665502178427
terms134,terms196,soc,phy,0.5758471855909444
terms134,terms197,soc,phy,0.4792702637818764
terms134,terms198,soc,phy,0.34928496855184454
terms134,terms199,soc,phy,0.6723094324338248
terms134,terms200,soc,phy,0.6203224807435974
terms135,terms151,soc,phy,0.4254409467517032
terms135,terms152,soc,phy,0.33615472735439306
terms135,terms153,soc,phy,0.4022437070760472
terms135,terms154,soc,phy,0.37215588321046295
terms135,terms155,soc,phy,0.26248809669390843
terms135,terms156,soc,phy,0.22671568272669604
terms135,terms157,soc,phy,0.35383612150984384
terms135,terms158,soc,phy,0.39446166305987507
terms135,terms159,soc,phy,0.41036569193172917
terms135,terms160,soc,phy,0.2507987250837995
terms135,terms161,soc,phy,0.38078865534211087
terms135,terms162,soc,phy,0.3264965561193873
terms135,terms163,soc,phy,0.2900000027027623
terms135,terms164,soc,phy,0.4651881368802626
terms135,terms165,soc,phy,0.4326661537169329
terms135,terms166,soc,phy,0.392173429381109
terms135,terms167,soc,phy,0.30610455976835393
terms135,terms168,soc,phy,0.3500000011175871
terms135,terms169,soc,phy,0.40311289018731983
terms135,terms170,soc,phy,0.41593268593919164
terms135,terms171,soc,phy,0.46669047305431044
terms135,terms172,soc,phy,0.4743416513813374
terms135,terms173,soc,phy,0.4326661537169329
terms135,terms174,soc,phy,0.2900000014824086
terms135,terms175,soc,phy,0.4640043089053564
terms135,terms176,soc,phy,0.2830194353358805
terms135,terms177,soc,phy,0.4965883645838163
terms135,terms178,soc,phy,0.4904079912218324
terms135,terms179,soc,phy,0.3701351112011564
terms135,terms180,soc,phy,0.4070626497091958
terms135,terms181,soc,phy,0.3894868465677556
terms135,terms182,soc,phy,0.42426407239977776
terms135,terms183,soc,phy,0.37202150685362495
terms135,terms184,soc,phy,0.46238512886171645
terms135,terms185,soc,phy,0.41785164967422167
terms135,terms186,soc,phy,0.39115214428358724
terms135,terms187,soc,phy,0.40459856650865883
terms135,terms188,soc,phy,0.4140048317139224
terms135,terms189,soc,phy,0.47201694571658087
terms135,terms190,soc,phy,0.5458937670076282
terms135,terms191,soc,phy,0.3894868466155787
terms135,terms192,soc,phy,0.246981782424061
terms135,terms193,soc,phy,0.32557641379850477
terms135,terms194,soc,phy,0.4022437070760472
terms135,terms195,soc,phy,0.3982461578728741
terms135,terms196,soc,phy,0.45803929938971755
terms135,terms197,soc,phy,0.37483329709478536
terms135,terms198,soc,phy,0.25806975938839755
terms135,terms199,soc,phy,0.5798275555153471
terms135,terms200,soc,phy,0.5021951820460128
terms136,terms151,soc,phy,0.45607016033578684
terms136,terms152,soc,phy,0.36878177045286487
terms136,terms153,soc,phy,0.42379239315116907
terms136,terms154,soc,phy,0.40261643605168135
terms136,terms155,soc,phy,0.3201562046574142
terms136,terms156,soc,phy,0.23409399011752666
terms136,terms157,soc,phy,0.3624913718762915
terms136,terms158,soc,phy,0.4244997019272467
terms136,terms159,soc,phy,0.4159326800727011
terms136,terms160,soc,phy,0.3001666136247722
terms136,terms161,soc,phy,0.4123105537976646
terms136,terms162,soc,phy,0.341760142827785
terms136,terms163,soc,phy,0.3008321730867839
terms136,terms164,soc,phy,0.5021951758148819
terms136,terms165,soc,phy,0.4554118936623921
terms136,terms166,soc,phy,0.44181443081216815
terms136,terms167,soc,phy,0.3001666146176315
terms136,terms168,soc,phy,0.36999999233395664
terms136,terms169,soc,phy,0.4341658612931458
terms136,terms170,soc,phy,0.451220557234375
terms136,terms171,soc,phy,0.46647614116106956
terms136,terms172,soc,phy,0.4939635551948358
terms136,terms173,soc,phy,0.4554118936623921
terms136,terms174,soc,phy,0.29546572650409453
terms136,terms175,soc,phy,0.4792702686787645
terms136,terms176,soc,phy,0.31575306101930783
terms136,terms177,soc,phy,0.5336665583152898
terms136,terms178,soc,phy,0.5008991802215723
terms136,terms179,soc,phy,0.38626415035799133
terms136,terms180,soc,phy,0.44147479346129714
terms136,terms181,soc,phy,0.4220189533574833
terms136,terms182,soc,phy,0.4254409425924588
terms136,terms183,soc,phy,0.3921734246315645
terms136,terms184,soc,phy,0.5063595560586577
terms136,terms185,soc,phy,0.4638965335148318
terms136,terms186,soc,phy,0.41761225155728776
terms136,terms187,soc,phy,0.4162931573857367
terms136,terms188,soc,phy,0.4308131763248733
terms136,terms189,soc,phy,0.48846697776326037
terms136,terms190,soc,phy,0.5756735151655956
terms136,terms191,soc,phy,0.38587562286815114
terms136,terms192,soc,phy,0.29999999329447746
terms136,terms193,soc,phy,0.33615471948612313
terms136,terms194,soc,phy,0.42379239315116907
terms136,terms195,soc,phy,0.43174065730371464
terms136,terms196,soc,phy,0.47539456374480904
terms136,terms197,soc,phy,0.3801315485113621
terms136,terms198,soc,phy,0.25059927374301866
terms136,terms199,soc,phy,0.5768881911797821
terms136,terms200,soc,phy,0.5199999912427022
terms137,terms151,soc,phy,0.34205261808725673
terms137,terms152,soc,phy,0.254950968154567
terms137,terms153,soc,phy,0.3101612397112037
terms137,terms154,soc,phy,0.28861738734213477
terms137,terms155,soc,phy,0.2137755766563147
terms137,terms156,soc,phy,0.12083045194810539
terms137,terms157,soc,phy,0.250599274486295
terms137,terms158,soc,phy,0.31048349058485925
terms137,terms159,soc,phy,0.30528674362578434
terms137,terms160,soc,phy,0.19104972601270423
terms137,terms161,soc,phy,0.2983286693247162
terms137,terms162,soc,phy,0.2284731863571024
terms137,terms163,soc,phy,0.18788293639569217
terms137,terms164,soc,phy,0.38832975174448753
terms137,terms165,soc,phy,0.3417601421737666
terms137,terms166,soc,phy,0.3301514710867145
terms137,terms167,soc,phy,0.19209372137487457
terms137,terms168,soc,phy,0.25632010488627593
terms137,terms169,soc,phy,0.3201562065191505
terms137,terms170,soc,phy,0.33734254650636325
terms137,terms171,soc,phy,0.3580502651952214
terms137,terms172,soc,phy,0.38078864922767863
terms137,terms173,soc,phy,0.3417601421737666
terms137,terms174,soc,phy,0.18357559015675196
terms137,terms175,soc,phy,0.36674240654447876
terms137,terms176,soc,phy,0.2022374775228637
terms137,terms177,soc,phy,0.41976183331188327
terms137,terms178,soc,phy,0.38948683083396984
terms137,terms179,soc,phy,0.27312999786511477
terms137,terms180,soc,phy,0.32756677976149573
terms137,terms181,soc,phy,0.30805843275718586
terms137,terms182,soc,phy,0.31622776106906897
terms137,terms183,soc,phy,0.2785677593172076
terms137,terms184,soc,phy,0.39319206547584035
terms137,terms185,soc,phy,0.35128335524997917
terms137,terms186,soc,phy,0.30364452044784984
terms137,terms187,soc,phy,0.3041381180633224
terms137,terms188,soc,phy,0.31780496360016436
terms137,terms189,soc,phy,0.37576587279138435
terms137,terms190,soc,phy,0.4617358520038575
terms137,terms191,soc,phy,0.2780287712175755
terms137,terms192,soc,phy,0.19235383476792112
terms137,terms193,soc,phy,0.22360679108597709
terms137,terms194,soc,phy,0.3101612397112037
terms137,terms195,soc,phy,0.31780496635481986
terms137,terms196,soc,phy,0.3624913701806018
terms137,terms197,soc,phy,0.26925823274726574
terms137,terms198,soc,phy,0.14212669653391619
terms137,terms199,soc,phy,0.4701063578189926
terms137,terms200,soc,phy,0.40718545296916386
terms138,terms151,soc,phy,0.3306054958474882
terms138,terms152,soc,phy,0.2507987166171876
terms138,terms153,soc,phy,0.2927456149775387
terms138,terms154,soc,phy,0.2799999937415123
terms138,terms155,soc,phy,0.2370653848737797
terms138,terms156,soc,phy,0.11180339087818723
terms138,terms157,soc,phy,0.22561027659446026
terms138,terms158,soc,phy,0.3001666174100483
terms138,terms159,soc,phy,0.2751363236941759
terms138,terms160,soc,phy,0.2102379556285048
terms138,terms161,soc,phy,0.28999999165534973
terms138,terms162,soc,phy,0.21095022452792997
terms138,terms163,soc,phy,0.17029385799346863
terms138,terms164,soc,phy,0.3801315514023629
terms138,terms165,soc,phy,0.3238826875746906
terms138,terms166,soc,phy,0.33541018762856595
terms138,terms167,soc,phy,0.15811387770723795
terms138,terms168,soc,phy,0.24083188433662253
terms138,terms169,soc,phy,0.3101612433144491
terms138,terms170,soc,phy,0.32999999076128006
terms138,terms171,soc,phy,0.3220248340770848
terms138,terms172,soc,phy,0.3590264556263171
terms138,terms173,soc,phy,0.3238826875746906
terms138,terms174,soc,phy,0.1612451476653378
terms138,terms175,soc,phy,0.34205261808725673
terms138,terms176,soc,phy,0.20396077452365363
terms138,terms177,soc,phy,0.41048751144166384
terms138,terms178,soc,phy,0.36055511659437683
terms138,terms179,soc,phy,0.2531797705251827
terms138,terms180,soc,phy,0.3199999928474426
terms138,terms181,soc,phy,0.29999999701976776
terms138,terms182,soc,phy,0.2823118794112218
terms138,terms183,soc,phy,0.26172504071603736
terms138,terms184,soc,phy,0.39051248436770214
terms138,terms185,soc,phy,0.352278293264233
terms138,terms186,soc,phy,0.29068882871933954
terms138,terms187,soc,phy,0.2789265055820989
terms138,terms188,soc,phy,0.2961418498332983
terms138,terms189,soc,phy,0.35171009643878837
terms138,terms190,soc,phy,0.4455333855985087
terms138,terms191,soc,phy,0.2416609146869635
terms138,terms192,soc,phy,0.2147090999559481
terms138,terms193,soc,phy,0.2022374777991693
terms138,terms194,soc,phy,0.2927456149775387
terms138,terms195,soc,phy,0.3099999949336052
terms138,terms196,soc,phy,0.33955852796589553
terms138,terms197,soc,phy,0.240416298447759
terms138,terms198,soc,phy,0.11180339087818723
terms138,terms199,soc,phy,0.4304648528260157
terms138,terms200,soc,phy,0.38327534902767757
terms139,terms151,soc,phy,0.28635641525524064
terms139,terms152,soc,phy,0.20099750811511344
terms139,terms153,soc,phy,0.25298220774789737
terms139,terms154,soc,phy,0.23345234753475608
terms139,terms155,soc,phy,0.17464248731558268
terms139,terms156,soc,phy,0.0632455488446188
terms139,terms157,soc,phy,0.19235383718877885
terms139,terms158,soc,phy,0.25495097582575715
terms139,terms159,soc,phy,0.2469817777482505
terms139,terms160,soc,phy,0.1486606847768351
terms139,terms161,soc,phy,0.24331049607973226
terms139,terms162,soc,phy,0.1708800717409017
terms139,terms163,soc,phy,0.12999999781067556
terms139,terms164,soc,phy,0.33376638370922534
terms139,terms165,soc,phy,0.2846049854098174
terms139,terms166,soc,phy,0.28071337067793106
terms139,terms167,soc,phy,0.13453623870966172
terms139,terms168,soc,phy,0.19924858455906064
terms139,terms169,soc,phy,0.2647640439895517
terms139,terms170,soc,phy,0.28284270641600956
